Average rainfall,x,y,address
0.110529939,78.5,34.75,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.123561646,78.75,34.75,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.133369897,79,34.75,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.176584266,79.25,34.75,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.250725664,79.5,34.75,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.351192687,79.75,34.75,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.470861154,80,34.75,"东汝乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
2.47009763,73.25,34.5,"اچھڑیاں, Mānsehra District, خیبر پختونخوا, 21140, پاکستان"
2.518052745,73.5,34.5,"Raikot, ضلع مظفر آباد, پاکستان"
2.499732583,73.75,34.5,"ضلع وادیِ نیلم, آزاد کشمیر, پاکستان"
2.395623067,74,34.5,"Kupwara, Kupwara District, Jammu and Kashmir, India"
2.284390892,74.25,34.5,"Handwara, Kupwara District, Jammu and Kashmir, 193222, India"
1.844283598,74.5,34.5,"Bandipora, Bandipore District, Jammu and Kashmir, 193503, India"
2.095781198,74.75,34.5,"Burdaij, Bandipora, Bāramūla, Bandipore District, Jammu and Kashmir, India"
2.605758688,75,34.5,"Gurez, Bandipore District, Jammu and Kashmir, India"
2.878926702,75.25,34.5,"Gurez, Bandipore District, Jammu and Kashmir, India"
1.527887075,75.5,34.5,"Kargil tehsil, Kargil District, Ladakh, 194103, India"
0.594323696,75.75,34.5,"Drass, Kargil tehsil, Kargil District, Ladakh, India"
0.46073737,76,34.5,"Kargil tehsil, Kargil District, Ladakh, 194103, India"
0.322637846,76.25,34.5,"Pejbuch, Kargil tehsil, Kargil District, Ladakh, India"
0.253818318,76.5,34.5,"Chomortan, Churtanchan, Kargil tehsil, Kargil District, Ladakh, India"
0.087929576,76.75,34.5,"Nunskarliakh, Khalsi tehsil, Leh District, Ladakh, India"
0.067797873,77,34.5,"Nubra, Leh District, Ladakh, 194401, India"
0.060967462,77.25,34.5,"Nubra, Leh District, Ladakh, 194401, India"
0.074034348,77.5,34.5,"Nubra, Leh District, Ladakh, 194401, India"
0.102115769,77.75,34.5,"Tsati, Nubra, Leh District, Ladakh, India"
0.104748211,78,34.5,"Nubra, Leh District, Ladakh, 194401, India"
0.109806826,78.25,34.5,"Nubra, Leh District, Ladakh, 194401, India"
0.119417972,78.5,34.5,"Nubra, Leh District, Ladakh, 194401, India"
0.123561649,78.75,34.5,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.147997322,79,34.5,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.218231835,79.25,34.5,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.324248773,79.5,34.5,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
0.452693623,79.75,34.5,"和田县 خوتەن ناھىيىسى, 和田地区 خوتەن ۋىلايىتى, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 848000, 中国"
2.651737401,73.5,34.25,"مظفر آباد, ضلع مظفر آباد, آزاد کشمیر, 13100, پاکستان"
2.646490465,73.75,34.25,"Lamnian, ضلع جہلم ویلی, پاکستان"
2.563364194,74,34.25,"Boniyar, Baramulla District, Jammu and Kashmir, 193122, India"
2.639377465,74.25,34.25,"Rafiabad, Baramulla District, Jammu and Kashmir, India"
2.530229897,74.5,34.25,"Sopore, Baramulla District, Jammu and Kashmir, 193201, India"
2.911943975,74.75,34.25,"Repore, Lar, Ganderbal District, Jammu and Kashmir, 191131, India"
2.662765452,75,34.25,"Kajpathar, Kangan, Ganderbal District, Jammu and Kashmir, India"
3.006208111,75.25,34.25,"Kangan, Ganderbal District, Jammu and Kashmir, India"
2.687895427,75.5,34.25,"Kargil tehsil, Kargil District, Ladakh, 194103, India"
1.070259755,75.75,34.25,"Sankoo tehsil, Ladakh, India"
0.60313673,76,34.25,"Kerchekhar, Sankoo tehsil, Ladakh, India"
0.399207089,76.25,34.25,"Sankoo tehsil, Ladakh, India"
0.252079075,76.5,34.25,"Kargil tehsil, Kargil District, Ladakh, 194103, India"
0.119039323,76.75,34.25,"Chhagache, Khalsi tehsil, Leh District, Ladakh, India"
0.08775423,77,34.25,"Hipti, Khalsi tehsil, Leh District, Ladakh, India"
0.112914835,77.25,34.25,"Leh Tehsil, Leh District, Ladakh, India"
0.120660384,77.5,34.25,"Leh Tehsil, Leh District, Ladakh, India"
0.113224386,77.75,34.25,"Nubra, Leh District, Ladakh, 194401, India"
0.113208054,78,34.25,"Nubra, Leh District, Ladakh, 194401, India"
0.117109729,78.25,34.25,"Nubra, Leh District, Ladakh, 194401, India"
0.122789807,78.5,34.25,"Nubra, Leh District, Ladakh, 194401, India"
0.123561648,78.75,34.25,"Leh District, Ladakh, India"
0.176956277,79,34.25,"多玛乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
0.288079081,79.25,34.25,"多玛乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
0.429456503,79.5,34.25,"多玛乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
2.72076255,73.5,34,"تحصیل مری, ضلع راولپنڈی, پنجاب, پاکستان"
2.752216001,73.75,34,"باغ, ضلع باغ, پاکستان"
2.895119496,74,34,"ضلع حویلی, 12600, پاکستان"
3.38988352,74.25,34,"ضلع حویلی, 12600, پاکستان"
2.893897383,74.5,34,"Khag tehsil, Budgam District, Jammu and Kashmir, India"
2.349251498,74.75,34,"Ichgam, Badgam tehsil, Budgam District, Jammu and Kashmir, 190021, India"
2.380941076,75,34,"Shar, Pampore, Pulwama District, Jammu and Kashmir, 191102, India"
3.34628191,75.25,34,"Pahalgam, Anantnag District, Jammu and Kashmir, 192126, India"
2.950820096,75.5,34,"Marwah, Kishtwar District, Jammu and Kashmir, India"
1.985686326,75.75,34,"Marwah, Kishtwar District, Jammu and Kashmir, India"
1.05022577,76,34,"Sankoo tehsil, Ladakh, India"
0.783782185,76.25,34,"Sankoo tehsil, Ladakh, India"
0.479422363,76.5,34,"Sankoo tehsil, Ladakh, India"
0.241816375,76.75,34,"Khalsi tehsil, Leh District, Ladakh, India"
0.140928836,77,34,"Leh Tehsil, Leh District, Ladakh, India"
0.112303816,77.25,34,"Skyu, Kaya, Leh Tehsil, Leh District, Ladakh, India"
0.116324289,77.5,34,"Trail to Stok Kangri, Leh Tehsil, Leh District, Ladakh, India"
0.117166832,77.75,34,"Leh Tehsil, Leh District, Ladakh, India"
0.11845243,78,34,"Leh Tehsil, Leh District, Ladakh, India"
0.121648929,78.25,34,"Leh Tehsil, Leh District, Ladakh, India"
0.123287419,78.5,34,"Nubra, Leh District, Ladakh, 194401, India"
0.123561645,78.75,34,"多玛乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
0.233272784,79,34,"多玛乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
2.701686523,73.5,33.75,"تحصیل کوٹلی ستیاں, ضلع راولپنڈی, پنجاب, پاکستان"
2.693022738,73.75,33.75,"تراڑ کھل‎, ضلع پونچھ, پاکستان"
2.776902648,74,33.75,"تیتری نوٹ, ضلع پونچھ, پاکستان"
2.898997032,74.25,33.75,"Surankote tehsil, Poonch District, Jammu and Kashmir, 185121, India"
2.657011117,74.5,33.75,"Khansahib tehsil, Budgam District, Jammu and Kashmir, India"
2.298776134,74.75,33.75,"Gulowali Nalah, Shopian District, Jammu and Kashmir, India"
2.137035804,75,33.75,"Hatpur, Shopian District, Jammu and Kashmir, 192232, India"
2.723628103,75.25,33.75,"Anantnag, Shangus tehsil, Anantnag District, Jammu and Kashmir, 192125, India"
2.625660992,75.5,33.75,"Marwah, Kishtwar District, Jammu and Kashmir, India"
2.333398207,75.75,33.75,"Marwah, Kishtwar District, Jammu and Kashmir, India"
1.846980891,76,33.75,"Marwah, Kishtwar District, Jammu and Kashmir, India"
2.803511744,76.25,33.75,"Marwah, Kishtwar District, Jammu and Kashmir, India"
3.281295731,76.5,33.75,"Akshu, Zanskar tehsil, Kargil District, Ladakh, India"
2.156547513,76.75,33.75,"Zanskar tehsil, Ladakh, 194302, India"
0.388349589,77,33.75,"Leh Tehsil, Leh District, Ladakh, India"
0.157203848,77.25,33.75,"Leh Tehsil, Leh District, Ladakh, India"
0.116400107,77.5,33.75,"Male, Leh Tehsil, Leh District, Ladakh, India"
0.116675585,77.75,33.75,"Miru, Leh Tehsil, Leh District, Ladakh, India"
0.121961745,78,33.75,"Khaktsa, Tugla, Leh Tehsil, Leh District, Ladakh, India"
0.123225851,78.25,33.75,"Leh Tehsil, Leh District, Ladakh, India"
0.123561646,78.5,33.75,"Leh Tehsil, Leh District, Ladakh, India"
0.123561643,78.75,33.75,"Leh Tehsil, Leh District, Ladakh, India"
0.345336149,79,33.75,"库尔那克堡, 多玛乡, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
2.551818068,73.5,33.5,"تحصیل کلر سیداں, ضلع راولپنڈی, پنجاب, پاکستان"
2.608851709,73.75,33.5,"گل پور, ضلع کوٹلی, پاکستان"
2.610127809,74,33.5,"Jabrian, ضلع کوٹلی, پاکستان"
2.542299662,74.25,33.5,"Dabrot, Rajauri, Rajouri District, Jammu and Kashmir, India"
3.114059577,74.5,33.5,"Darhal, Rajouri District, Jammu and Kashmir, India"
3.039042556,74.75,33.5,"Damhal Hanjipora, Kulgam District, Jammu and Kashmir, 192233, India"
3.036913335,75,33.5,"unknown, Gool-Gulabgarh, Reasi District, Jammu and Kashmir, India"
2.665425866,75.25,33.5,"Bhannar, Dooru tehsil, Anantnag District, Jammu and Kashmir, 192212, India"
2.444831102,75.5,33.5,"Habur, Chhatroo, Kishtwar District, Jammu and Kashmir, India"
2.240668149,75.75,33.5,"Lomarg, Chhatroo, Kishtwar District, Jammu and Kashmir, India"
2.480558571,76,33.5,"Marwah, Kishtwar District, Jammu and Kashmir, India"
3.62857797,76.25,33.5,"Atholi (Paddar), Kishtwar District, Jammu and Kashmir, India"
3.999227014,76.5,33.5,"Atholi (Paddar), Kishtwar District, Jammu and Kashmir, India"
3.64571349,76.75,33.5,"Zanskar tehsil, Ladakh, 194302, India"
2.274292971,77,33.5,"Sosta, Zanskar tehsil, Ladakh, India"
0.627682919,77.25,33.5,"Zanskar tehsil, Ladakh, 194302, India"
0.261875701,77.5,33.5,"Dat, Leh Tehsil, Leh District, Ladakh, India"
0.129485601,77.75,33.5,"Leh Tehsil, Leh District, Ladakh, India"
0.123521763,78,33.5,"Leh Tehsil, Leh District, Ladakh, India"
0.123561646,78.25,33.5,"Leh Tehsil, Leh District, Ladakh, India"
0.123561646,78.5,33.5,"Leh Tehsil, Leh District, Ladakh, India"
0.28173512,78.75,33.5,"Leh Tehsil, Leh District, Ladakh, India"
0.56863853,79,33.5,"木斯线, 日土镇, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
0.77961338,79.25,33.5,"日土镇, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
2.490504341,73.5,33.25,"تحصیل گوجر خان, ضلع راولپنڈی, پنجاب, پاکستان"
2.654832689,73.75,33.25,"تحصیل چکسواری, چکسواری, ضلع میرپور, پاکستان"
2.769986711,74,33.25,"چڑہوئی, ضلع کوٹلی, پاکستان"
2.551148488,74.25,33.25,"chingas, Rajauri, Rajouri District, Jammu and Kashmir, India"
4.148835269,74.5,33.25,"panjhaa, Kalakote, Rajouri District, Jammu and Kashmir, India"
5.427681106,74.75,33.25,"Lar, Gool-Gulabgarh, Reasi District, Jammu and Kashmir, India"
3.954141169,75,33.25,"gul, sub tahail, Gool-Gulabgarh, Reasi District, Jammu and Kashmir, India"
3.10400404,75.25,33.25,"Asar, Ramban, Ramban District, Jammu and Kashmir, India"
2.329557886,75.5,33.25,"Draman, Doda, Doda District, Jammu and Kashmir, India"
2.091202679,75.75,33.25,"kukri, Kishtwar, Kishtwar District, Jammu and Kashmir, India"
2.560463655,76,33.25,"Kishtwar, Kishtwar District, Jammu and Kashmir, India"
3.965856048,76.25,33.25,"Dhlihisiun, Atholi (Paddar), Kishtwar District, Jammu and Kashmir, India"
4.232478848,76.5,33.25,"Atholi (Paddar), Kishtwar District, Jammu and Kashmir, India"
3.790651122,76.75,33.25,"Zanskar tehsil, Ladakh, 194302, India"
3.342999381,77,33.25,"Zanskar tehsil, Ladakh, 194302, India"
2.33416808,77.25,33.25,"Zanskar tehsil, Ladakh, 194302, India"
0.961191743,77.5,33.25,"Leh Tehsil, Leh District, Ladakh, India"
0.35600465,77.75,33.25,"Leh Tehsil, Leh District, Ladakh, India"
0.139633636,78,33.25,"Chushok, Leh Tehsil, Leh District, Ladakh, India"
0.123561646,78.25,33.25,"Leh Tehsil, Leh District, Ladakh, India"
0.123296275,78.5,33.25,"Mahe, Leh Tehsil, Leh District, Ladakh, India"
0.600861543,78.75,33.25,"Yaksir, Leh Tehsil, Leh District, Ladakh, India"
0.854756725,79,33.25,"Leh Tehsil, Leh District, Ladakh, India"
0.988725409,79.25,33.25,"日土镇, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
2.751389192,73.75,33,"Talianwala Road, جہلم, تحصیل جہلم, ضلع جہلم, پنجاب, 49600, پاکستان"
3.101968206,74,33,"Dabaki, ضلع بھمبر, پاکستان"
3.537116579,74.25,33,"Pattiyan, ضلع بھمبر, پاکستان"
5.055966307,74.5,33,"Akhnoor, Jammu District, Jammu and Kashmir, 185153, India"
5.104027667,74.75,33,"Akhnoor, Jammu District, Jammu and Kashmir, India"
4.254128553,75,33,"Katra, Reasi, Reasi District, Jammu and Kashmir, 182301, India"
3.315107683,75.25,33,"Chagal, Chenani, Udhampur District, Jammu and Kashmir, 182141, India"
2.848467493,75.5,33,"Kalmut, Doda, Doda District, Jammu and Kashmir, India"
2.662460248,75.75,33,"Malan, Bhaderwah, Doda District, Jammu and Kashmir, 182222, India"
3.050010521,76,33,"unknown, Gandoh, Doda District, Jammu and Kashmir, India"
4.169735408,76.25,33,"Chamba Kilar Road, Bhagotu, Pangi, Chamba District, Himachal Pradesh, India"
4.923418965,76.5,33,"Sarg Adhwar, Pangi, Chamba District, Himachal Pradesh, India"
3.59065941,76.75,33,"Pangi, Chamba District, Himachal Pradesh, 176323, India"
2.937087188,77,33,"Zanskar tehsil, Ladakh, 194302, India"
2.689848793,77.25,33,"Padum Darcha Road, Zanskar tehsil, Ladakh, India"
2.554464947,77.5,33,"Leh Tehsil, Leh District, Ladakh, India"
2.366353939,77.75,33,"Leh Tehsil, Leh District, Ladakh, India"
1.924278395,78,33,"Leh Tehsil, Leh District, Ladakh, India"
0.959672579,78.25,33,"Karzok, Leh Tehsil, Leh District, Ladakh, India"
1.015216424,78.5,33,"Leh Tehsil, Leh District, Ladakh, India"
1.078697917,78.75,33,"Leh Tehsil, Leh District, Ladakh, India"
1.109486018,79,33,"Leh Tehsil, Leh District, Ladakh, India"
1.125234381,79.25,33,"日松乡 རུ་ཟུང, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
1.158911535,79.5,33,"日松乡 རུ་ཟུང, 日土县 རུ་ཐོག་རྫོང་, 阿里地区 མངའ་རིས་ས་ཁུལ་, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 中国"
4.13417814,74.5,32.75,"گنگوال, تحصیل سیالکوٹ, Sialkot District, پنجاب, پاکستان"
3.495728549,74.75,32.75,"Jammu, Jammu District, Jammu and Kashmir, 181206, India"
3.842906674,75,32.75,"Jammu, Jammu District, Jammu and Kashmir, India"
3.114489682,75.25,32.75,"Ramnagar, Udhampur District, Jammu and Kashmir, 182127, India"
3.280780547,75.5,32.75,"Sarnidunga, Billawar, Kathua District, Jammu and Kashmir, India"
3.37117414,75.75,32.75,"Bani, Kathua District, Jammu and Kashmir, 184206, India"
2.734177475,76,32.75,"SH35, Kihar, Saluni, Chamba District, Himachal Pradesh, 176320, India"
2.860702887,76.25,32.75,"unknown, Chaurah, Chamba District, Himachal Pradesh, India"
3.091037723,76.5,32.75,"Kilar Tandi Road, Bara, Tindi, Udaipur, Lahaul and Spiti District, Himachal Pradesh, India"
2.320291832,76.75,32.75,"Udaipur, Lahaul and Spiti District, Himachal Pradesh, India"
